PWM,human_TF,mouse_TF,ID,NR_sites,References,Superclass,Class,Family,Subfamily
TA0642_Nkx6-1_DBD_monomer,NKX6-1,Nkx6-1,NKX6-1_005,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-6
TA0643_OTX1_DBD_dimer,OTX1,Otx1,OTX1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,OTX
TA0644_OTX1_DBD_monomer,OTX1,Otx1,OTX1_003,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,OTX
TA0645_OTX2_DBD_dimer,OTX2,Otx2,OTX2_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,OTX
TA0646_OTX2_DBD_monomer,OTX2,Otx2,OTX2_003,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,OTX
TA0647_Otx1_DBD_dimer,OTX1,Otx1,OTX1_004,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,OTX
TA0648_Otx1_DBD_monomer,OTX1,Otx1,OTX1_005,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,OTX
TA0649_PDX1_DBD_dimer,PDX1,Pdx1,PDX1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,PDX
TA0650_PDX1_DBD_monomer,PDX1,Pdx1,PDX1_003,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,PDX
TA0651_PHOX2A_DBD_dimer,PHOX2A,Phox2a,PHOX2A_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PHOX
TA0652_PHOX2B_DBD_dimer,PHOX2B,Phox2b,PHOX2B_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PHOX
TA0653_PHOX2B_full_dimer,PHOX2B,Phox2b,PHOX2B_003,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PHOX
TA0654_PITX1_DBD_monomer,PITX1,Pitx1,PITX1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PITX
TA0655_PITX1_full_monomer,PITX1,Pitx1,PITX1_003,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PITX
TA0656_PITX3_DBD_monomer,PITX3,Pitx3,PITX3_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PITX
TA0657_PROP1_DBD_dimer,PROP1,Prop1,PROP1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PROP
TA0658_PROP1_full_dimer,PROP1,Prop1,PROP1_003,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PROP
TA0659_PRRX1_DBD_monomer,PRRX1,Prrx1,PRRX1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PRRX
TA0660_PRRX1_full_monomer,PRRX1,Prrx1,PRRX1_003,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PRRX
TA0661_PRRX1_full_dimer,PRRX1,Prrx1,PRRX1_004,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PRRX
TA0662_PRRX2_full_monomer,PRRX2,Prrx2,PRRX2_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PRRX
TA0663_Prrx2_DBD_monomer,PRRX2,Prrx2,PRRX2_003,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PRRX
TA0664_RAXL1_DBD_monomer,RAX2,-,RAX2_001,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,RAX
TA0665_RAX_DBD_monomer,RAX,Rax,RAX_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,RAX
TA0666_RHOXF1_DBD_dimer,RHOXF1,-,RHOXF1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,RHOX
TA0667_RHOXF1_DBD_monomer,RHOXF1,-,RHOXF1_003,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,RHOX
TA0668_RHOXF1_full_dimer,RHOXF1,-,RHOXF1_004,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,RHOX
TA0669_RHOXF1_full_monomer,RHOXF1,-,RHOXF1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Homeo domain factors,Homeo domain factors
TA0670_Rhox11_DBD_monomer,-,Rhox11,RHOX11_003,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,RHOX
TA0671_SHOX2_DBD_monomer,SHOX2,Shox2,SHOX2_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,SHOX
TA0672_SHOX_DBD_monomer,SHOX,-,SHOX_001,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,SHOX
TA0673_Shox2_DBD_monomer,SHOX2,Shox2,SHOX2_003,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,SHOX
TA0674_UNCX_DBD_dimer,UNCX,Uncx,UNCX_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,UNCX
TA0675_UNCX_DBD_monomer,UNCX,Uncx,UNCX_003,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,UNCX
TA0676_Uncx_DBD_dimer,UNCX,Uncx,UNCX_004,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,UNCX
TA0677_Uncx_DBD_monomer,UNCX,Uncx,UNCX_005,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,UNCX
TA0678_VAX1_DBD_monomer,VAX1,Vax1,VAX1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,NK-related factors,VAX
TA0679_VAX2_DBD_monomer,VAX2,Vax2,VAX2_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,NK-related factors,VAX
TA0680_VENTX_DBD_monomer,VENTX,-,VENTX_001,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,NK-related factors,VENTX
TA0681_VENTX_DBD_dimer,VENTX,-,VENTX_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,NK-related factors,VENTX
TA0682_VSX1_DBD_monomer,VSX1,Vsx1,VSX1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,VSX
TA0683_VSX1_full_monomer,VSX1,Vsx1,VSX1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,VSX
TA0684_VSX2_DBD_monomer,VSX2,Vsx2,VSX2_001,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,VSX
TA0685_Vsx1_DBD_monomer,VSX1,Vsx1,VSX1_003,1000,"Jolma A and Taipale J et al., Cell 2013",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,VSX
TA0686_AR_DBD_dimer,AR,Ar,AR_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),GR-like receptors (NR3C)
TA0687_AR_full_dimer,AR,Ar,AR_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),GR-like receptors (NR3C)
TA0688_Ar_DBD_dimer,AR,Ar,AR_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),GR-like receptors (NR3C)
TA0689_ESR1_DBD_dimer,ESR1,Esr1,ESR1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),ER-like receptors (NR3AandB)
TA0690_ESRRA_DBD_monomer,ESRRA,Esrra,ESRRA_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),ER-like receptors (NR3AandB)
TA0691_ESRRA_DBD_dimer,ESRRA,Esrra,ESRRA_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),ER-like receptors (NR3AandB)
TA0692_ESRRA_DBD_dimer,ESRRA,Esrra,ESRRA_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),ER-like receptors (NR3AandB)
TA0693_ESRRB_DBD_monomer,ESRRB,Esrrb,ESRRB_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),ER-like receptors (NR3AandB)
TA0694_ESRRG_full_dimer,ESRRG,Esrrg,ESRRG_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),ER-like receptors (NR3AandB)
TA0695_ESRRG_full_dimer,ESRRG,Esrrg,ESRRG_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),ER-like receptors (NR3AandB)
TA0696_ESRRG_full_monomer,ESRRG,Esrrg,ESRRG_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),ER-like receptors (NR3AandB)
TA0697_Esrra_DBD_dimer,ESRRA,Esrra,ESRRA_005,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),ER-like receptors (NR3AandB)
TA0698_Esrra_DBD_monomer,ESRRA,Esrra,ESRRA_006,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),ER-like receptors (NR3AandB)
TA0699_HNF4A_DBD_dimer,HNF4A,Hnf4a,HNF4A_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),HNF-4 (NR2A)
TA0700_HNF4A_DBD_dimer,HNF4A,Hnf4a,HNF4A_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),HNF-4 (NR2A)
TA0701_HNF4A_full_dimer,HNF4A,Hnf4a,HNF4A_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),HNF-4 (NR2A)
TA0702_HNF4A_full_dimer,HNF4A,Hnf4a,HNF4A_005,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),HNF-4 (NR2A)
TA0703_HNF4A_full_dimer,HNF4A,Hnf4a,HNF4A_006,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),HNF-4 (NR2A)
TA0704_HNF4A_full_dimer,HNF4A,Hnf4a,HNF4A_007,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),HNF-4 (NR2A)
TA0705_Hnf4a_DBD_dimer,HNF4A,Hnf4a,HNF4A_008,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),HNF-4 (NR2A)
TA0706_NR2C2_DBD_dimer,NR2C2,Nr2c2,NR2C2_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Testicular receptors (NR2C)
TA0707_NR2E1_full_monomer,NR2E1,Nr2e1,NR2E1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Tailless-like receptors (NR2E)
TA0708_NR2E1_full_dimer,NR2E1,Nr2e1,NR2E1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Tailless-like receptors (NR2E)
TA0709_NR2F1_DBD_dimer,NR2F1,Nr2f1,NR2F1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0710_NR2F1_DBD_dimer,NR2F1,Nr2f1,NR2F1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0711_NR2F1_full_monomer,NR2F1,Nr2f1,NR2F1_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0712_NR2F6_DBD_dimer,NR2F6,Nr2f6,NR2F6_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0713_NR2F6_DBD_dimer,NR2F6,Nr2f6,NR2F6_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0714_NR2F6_full_dimer,NR2F6,Nr2f6,NR2F6_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0715_NR3C1_DBD_dimer,NR3C1,Nr3c1,NR3C1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),GR-like receptors (NR3C)
TA0716_NR3C2_DBD_dimer,NR3C2,Nr3c2,NR3C2_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),GR-like receptors (NR3C)
TA0717_NR4A2_full_dimer,NR4A2,Nr4a2,NR4A2_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4),NGFI-B-related receptors (NR4)
TA0718_NR4A2_full_dimer,NR4A2,Nr4a2,NR4A2_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4),NGFI-B-related receptors (NR4)
TA0719_NR4A2_full_monomer,NR4A2,Nr4a2,NR4A2_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4),NGFI-B-related receptors (NR4)
TA0720_Nr2e1_DBD_monomer,NR2E1,Nr2e1,NR2E1_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Tailless-like receptors (NR2E)
TA0721_Nr2e1_DBD_dimer,NR2E1,Nr2e1,NR2E1_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Tailless-like receptors (NR2E)
TA0722_Nr2f6_DBD_dimer,NR2F6,Nr2f6,NR2F6_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0723_Nr2f6_DBD_dimer,NR2F6,Nr2f6,NR2F6_005,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
TA0724_RARA_DBD_dimer,RARA,Rara,RARA_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0725_RARA_DBD_dimer,RARA,Rara,RARA_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0726_RARA_DBD_dimer,RARA,Rara,RARA_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0727_RARA_full_dimer,RARA,Rara,RARA_005,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0728_RARA_full_dimer,RARA,Rara,RARA_006,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0729_RARA_full_dimer,RARA,Rara,RARA_007,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0730_RARG_DBD_dimer,RARG,Rarg,RARG_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0731_RARG_DBD_dimer,RARG,Rarg,RARG_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0732_RARG_DBD_dimer,RARG,Rarg,RARG_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0733_RARG_full_dimer,RARG,Rarg,RARG_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0734_RARG_full_dimer,RARG,Rarg,RARG_005,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0735_RARG_full_dimer,RARG,Rarg,RARG_006,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
TA0736_RORA_DBD_dimer,RORA,Rora,RORA_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),ROR (NR1F)
TA0737_RORA_DBD_dimer,RORA,Rora,RORA_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),ROR (NR1F)
TA0738_RXRA_DBD_dimer,RXRA,Rxra,RXRA_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0739_RXRA_DBD_dimer,RXRA,Rxra,RXRA_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0740_RXRA_full_dimer,RXRA,Rxra,RXRA_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0741_RXRA_full_dimer,RXRA,Rxra,RXRA_005,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0742_RXRB_DBD_dimer,RXRB,Rxrb,RXRB_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0743_RXRG_DBD_dimer,RXRG,Rxrg,RXRG_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0744_RXRG_DBD_dimer,RXRG,Rxrg,RXRG_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
TA0745_RXRG_full_dimer,RXRG,Rxrg,RXRG_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Retinoid X receptors (NR2B)
